[1.0, 0.9230769230769231, 0.11448317307692307, 26, 24, 381, 11.840418338775635, 0.4554007053375244]
[1.5, 0.46153846153846156, 0.046875, 52, 24, 312, 15.834020614624023, 0.30450039643507737]
[2.0, 0.23529411764705882, 0.02458639705882353, 102, 24, 321, 20.48302412033081, 0.20081396196402757]
[2.5, 0.1276595744680851, 0.01180186170212766, 188, 24, 284, 24.061753273010254, 0.12798804932452262]
